,tweet_id,airline,text,sentiment,pred
868,5.6991518232928666e+17,United,"@united It's the fact that an international should not be with out her bag and no sense of what's going on other than ""maintenance"".",0.0,0
869,5.7003849856628326e+17,American,@AmericanAir anything in particular I should ask for.   Will they want me to document my mileage plus status!,1.0,1
870,5.690057183652986e+17,United,@united Of course. That was the start of my trip 3 wks. ago. Its gone further downhill on my return.,0.0,0
871,5.685521671220552e+17,US Airways,@USAirways platinum flyer bought tkt in AA. Also both accounts are linked. So WHY can't I check in for flight tomorrow?,0.0,1
872,5.702584578041897e+17,American,"@AmericanAir It's been 3 weeks and no reply from customer relations yet.  Running out of time, please help.  request: 1-2888155964    thanks",0.0,0
873,5.699010724431667e+17,United,@united traveling with @MegZezzo who is injured. Gate agent in Chicago was awesome helping her. TY #roadwarrior,2.0,2
874,5.678419544840684e+17,United,@united very disappointed in CC. Purchased ticket online w/ voucher and charge full amnt. Would not hold price after refund. Unacceptable,0.0,0
875,5.681752829197394e+17,US Airways,"@usairways. Seriously, attendants go AWOL for 60 mins.   Now flight further delayed.   Don't lite a match either http://t.co/mT8sPlm02v",0.0,0
876,5.680986776186839e+17,Delta,@JetBlue Only middle seats. SFO -&gt; BOS. Not fun. She keeps getting $10 credits. Would much rather have a working TV.,0.0,0
877,5.696699926244311e+17,United,@United is truly the drunk uncle of boarding. Don't believe gate agent that overhead is full; don't reserve aisle http://t.co/cdZhTyd0aK,0.0,0
878,5.6842906264292966e+17,Southwest,@SouthwestAir Whats up with flight 4464 Ft myers to milwaukee???,1.0,1
879,5.702951743850168e+17,American,@AmericanAir I tried to book a rwrd and was told I couldnt. Bought tix on USAir (now AA-no choice) didn't bother to + AAdv# with this svc...,1.0,0
880,5.681110108564808e+17,US Airways,@USAirways yeah either by refunding my money or 2 free round trips to compensate for all the trouble we were put through.,1.0,0
881,5.69913736774824e+17,United,@united thank you very much for the help. We're do I pick up my bags aspen airport &amp; are they coming in today on flight911,2.0,2
882,5.692895450589472e+17,US Airways,@USAirways nervous for flight tomrw out of key west not friendly customer service,0.0,0
883,5.691100784035512e+17,Southwest,"@SouthwestAir how is tkt in the A grp for a cxld flight gets stuck at the back of the Cs when your site, phone and agents took 1h to rebook",0.0,0
884,5.696680517649696e+17,US Airways,@USAirways flight 2120. Please get us a flight plan already. How is this an issue in 21st century?,0.0,0
885,5.6986322935631046e+17,American,@AmericanAir Or u cud answer my ? here! 140 is plenty. Inflight stealing going on right now &amp; FA won't have the uncomfortable convo w pass.,0.0,0
886,5.67972e+17,Virgin America,@VirginAmerica Thanks for making my flight from LAX to JFK a nightmare by forcing me to check my carry on bag at the gate. (1),0.0,0
887,5.693737436985917e+17,United,@united Can I get a follow? I fly with you for Christmas.,1.0,1
888,5.698857595130348e+17,Southwest,@SouthwestAir on hold for 15+ min...no estimated answer time. Any help here?,0.0,0
889,5.6991655515416986e+17,United,"@united Awesome flight crew on UA1589, re the plane,  the  Jurassic period called and they want their dinosaur/plane back!",2.0,2
890,5.677543678606336e+17,Delta,@JetBlue's new CEO seeks the right balance to please passengers and Wall ... - Weyburn Review http://t.co/rtQyjCvTQ3,2.0,1
891,5.688987922479923e+17,Delta,@JetBlue Please come to Indianapolis!,1.0,1
892,5.695036496777504e+17,United,"@united Hey, thanks again for helping me miss my buddies 30th bday, you guys are really a trashy company #shouldhaveflowndelta #unitedsucks",0.0,0
893,5.6951416857697485e+17,Delta,@JetBlue Just left #LaGuardia now...#Sunshine in a little over 2 hours,1.0,1
894,5.6885341261756006e+17,US Airways,@USAirways I am just trying to establish what your policy is. Thanks!,1.0,1
895,5.700141904982876e+17,United,@united ...and when that doesn't work...,0.0,0
896,5.699808272092078e+17,Southwest,@SouthwestAir- is new #MKT strategy to be average like all the rest? #whathappend? RR Points Devalued- AGAIN -http://t.co/mDbDYomrs7,0.0,0
897,5.6897278323491226e+17,Delta,@JetBlue appreciate the response Worst part is losing the non refundable hotel in Orlando. Your crew blamed wind! Hoping for no more delays!,0.0,0
898,5.686369739648983e+17,Delta,@JetBlue why did you just Cancelled Flight flight 670 last minute?!?,0.0,0
